,URL,pages,description,prix,Enchère ou vente
4899,https://www.zoopla.co.uk//for-sale/details/54074526?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,1 bed flat for sale,146625.0,vente
4453,https://www.zoopla.co.uk//for-sale/details/54106819?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,1 bed flat for sale,147500.0,vente
1407,https://www.zoopla.co.uk//new-homes/details/54141405?search_identifier=b689049719149171b1503742a6e12f89,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=15,3 bed flat for sale,148500.0,vente
2591,https://www.zoopla.co.uk//new-homes/details/54117781?search_identifier=c7f699d8dc072d33fa2bb65cbe563ec6,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=26,1 bed flat for sale,149995.0,vente
2700,https://www.zoopla.co.uk//new-homes/details/54115685?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,1 bed flat for sale,149995.0,vente
2656,https://www.zoopla.co.uk//new-homes/details/54116111?search_identifier=b2405fab13ec430939762f5907ff3366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=27,1 bed flat for sale,149995.0,vente
753,https://www.zoopla.co.uk//for-sale/details/54153600?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,2 bed maisonette for sale,150000.0,vente
2077,https://www.zoopla.co.uk//for-sale/details/54128626?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,Studio for sale,150000.0,vente
2237,https://www.zoopla.co.uk//for-sale/details/54124502?search_identifier=7855bd28b4f8269093228e149b31c366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=23,1 bed flat for sale,150000.0,vente
4785,https://www.zoopla.co.uk//for-sale/details/54076132?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,2 bed maisonette for sale,150000.0,vente
4761,https://www.zoopla.co.uk//for-sale/details/54076443?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,2 bed maisonette for sale,150000.0,vente
1330,https://www.zoopla.co.uk//for-sale/details/53535410?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,2 bed flat for sale,150000.0,vente
745,https://www.zoopla.co.uk//for-sale/details/54153662?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,Property for sale,150000.0,vente
4186,https://www.zoopla.co.uk//for-sale/details/54089612?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,1 bed flat for sale,150000.0,vente
4175,https://www.zoopla.co.uk//for-sale/details/54089682?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,1 bed flat for sale,150000.0,vente
680,https://www.zoopla.co.uk//for-sale/details/54154881?search_identifier=7628ff5369be1389d7c928a9eb4c75d1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=7,1 bed flat for sale,150000.0,vente
4607,https://www.zoopla.co.uk//for-sale/details/54078302?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,1 bed flat for sale,150000.0,vente
85,https://www.zoopla.co.uk//for-sale/details/54165925?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,Property for sale,150000.0,vente
1406,https://www.zoopla.co.uk//for-sale/details/54062318?search_identifier=b689049719149171b1503742a6e12f89,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=15,1 bed flat for sale,150600.0,vente
1907,https://www.zoopla.co.uk//for-sale/details/54133143?search_identifier=0cb778de590597a515574175c255df80,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=20,1 bed flat for sale,151250.0,vente
4601,https://www.zoopla.co.uk//for-sale/details/54078327?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,2 bed property for sale,151500.0,vente
4545,https://www.zoopla.co.uk//for-sale/details/54079416?search_identifier=cf88198ac198078c89cdfd0b11a6cb2a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=46,1 bed flat for sale,153000.0,vente
1327,https://www.zoopla.co.uk//for-sale/details/53535409?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,1 bed property for sale,155000.0,vente
4659,https://www.zoopla.co.uk//new-homes/details/54077604?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,3 bed terraced house for sale,157500.0,vente
2546,https://www.zoopla.co.uk//new-homes/details/54118947?search_identifier=c7f699d8dc072d33fa2bb65cbe563ec6,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=26,2 bed flat for sale,158125.0,vente
3166,https://www.zoopla.co.uk//new-homes/details/54106570?search_identifier=e0ee2bc9f7f06ac362fecc655241c48c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=32,1 bed flat for sale,159000.0,vente
3451,https://www.zoopla.co.uk//new-homes/details/54102037?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,2 bed flat for sale,160000.0,vente
4670,https://www.zoopla.co.uk//new-homes/details/54077478?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,3 bed flat for sale,160000.0,vente
4739,https://www.zoopla.co.uk//for-sale/details/54076690?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,Studio for sale,160000.0,vente
3116,https://www.zoopla.co.uk//for-sale/details/54106868?search_identifier=e0ee2bc9f7f06ac362fecc655241c48c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=32,1 bed flat for sale,160000.0,vente
3452,https://www.zoopla.co.uk//new-homes/details/54121846?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,2 bed flat for sale,160000.0,vente
3471,https://www.zoopla.co.uk//new-homes/details/54101768?search_identifier=9dc7c865aa4092bf72c6a483b1191463,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=35,2 bed flat for sale,163750.0,vente
4866,https://www.zoopla.co.uk//for-sale/details/54074967?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,1 bed flat for sale,164950.0,vente
4851,https://www.zoopla.co.uk//for-sale/details/54075175?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,1 bed flat for sale,165000.0,vente
3917,https://www.zoopla.co.uk//for-sale/details/54093823?search_identifier=d4baacc450a5ae752fb3a19f5972dc5a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=40,2 bed flat for sale,165500.0,vente
2335,https://www.zoopla.co.uk//new-homes/details/54122031?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,3 bed flat for sale,167500.0,vente
891,https://www.zoopla.co.uk//for-sale/details/50472078?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,1 bed flat for sale,168000.0,vente
2593,https://www.zoopla.co.uk//for-sale/details/54117790?search_identifier=c7f699d8dc072d33fa2bb65cbe563ec6,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=26,1 bed flat for sale,169000.0,vente
2640,https://www.zoopla.co.uk//new-homes/details/54116511?search_identifier=b2405fab13ec430939762f5907ff3366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=27,1 bed flat for sale,169995.0,vente
182,https://www.zoopla.co.uk//for-sale/details/54164782?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,1 bed flat for sale,170000.0,vente
2698,https://www.zoopla.co.uk//new-homes/details/54115690?search_identifier=b2405fab13ec430939762f5907ff3366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=27,1 bed flat for sale,170000.0,vente
3684,https://www.zoopla.co.uk//for-sale/details/54096460?search_identifier=e2ef349b8061d18709a6a85a84a6f39c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=37,1 bed flat for sale,170000.0,Enchères
2756,https://www.zoopla.co.uk//for-sale/details/54077321?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,2 bed maisonette for sale,170000.0,vente
4166,https://www.zoopla.co.uk//for-sale/details/54089752?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,2 bed flat for sale,170000.0,vente
4732,https://www.zoopla.co.uk//for-sale/details/54076828?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,1 bed flat for sale,170000.0,vente
3745,https://www.zoopla.co.uk//for-sale/details/54095791?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,1 bed flat for sale,170000.0,Enchères
3334,https://www.zoopla.co.uk//for-sale/details/54103706?search_identifier=fa66bf652959bd95b74ac0d613701526,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=34,2 bed flat for sale,175000.0,vente
579,https://www.zoopla.co.uk//for-sale/details/54157254?search_identifier=c4c4522d09a4180e525e6a6b5efe62e5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=6,Studio for sale,175000.0,vente
2006,https://www.zoopla.co.uk//for-sale/details/54129973?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,1 bed flat for sale,175000.0,vente
4122,https://www.zoopla.co.uk//for-sale/details/54090762?search_identifier=0c7007bf60077d229b892565fe7c0df3,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=42,1 bed flat for sale,175000.0,vente
3643,https://www.zoopla.co.uk//for-sale/details/54098190?search_identifier=e2ef349b8061d18709a6a85a84a6f39c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=37,2 bed flat for sale,175000.0,vente
815,https://www.zoopla.co.uk//for-sale/details/54152050?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,1 bed flat for sale,175000.0,vente
80,https://www.zoopla.co.uk//for-sale/details/54165978?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,Studio for sale,175000.0,vente
4672,https://www.zoopla.co.uk//new-homes/details/54077459?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,4 bed flat for sale,175000.0,vente
4675,https://www.zoopla.co.uk//new-homes/details/54077449?search_identifier=572b0c58279461dfb83c64c7bb4df3f5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=47,2 bed flat for sale,175000.0,vente
1422,https://www.zoopla.co.uk//for-sale/details/54141195?search_identifier=b689049719149171b1503742a6e12f89,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=15,Studio for sale,175000.0,vente
1239,https://www.zoopla.co.uk//for-sale/details/54144261?search_identifier=e8a31cfb56cfc8829bdea22a56efac86,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=13,2 bed flat for sale,175000.0,vente
4454,https://www.zoopla.co.uk//for-sale/details/54106793?search_identifier=67ba0911be9c61924e653e74da3148eb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=45,1 bed flat for sale,175000.0,vente
842,https://www.zoopla.co.uk//for-sale/details/54151583?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,1 bed flat for sale,175000.0,vente
912,https://www.zoopla.co.uk//new-homes/details/54150257?search_identifier=40eb412b77e323cbd846caf27f840b62,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=10,2 bed flat for sale,178500.0,vente
4813,https://www.zoopla.co.uk//for-sale/details/54075791?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,2 bed flat for sale,179950.0,vente
759,https://www.zoopla.co.uk//for-sale/details/54153113?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,1 bed property for sale,179950.0,vente
