,URL,ville,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
5226,https://www.zoopla.co.uk//for-sale/details/54085894,Londres,W2,"Porchester Place, London W2",1490000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
5227,https://www.zoopla.co.uk//for-sale/details/54085891,NA,CR8,"The Bridle Road, Purley, Surrey, . CR8",275000,NA,vente,A,1,NA,NA,1 bed detached house for sale,Maison,NA
5228,https://www.zoopla.co.uk//for-sale/details/54085890,Croydon,CR0,"Petersham Terrace, Richmond Green, Beddington, Croydon CR0",300000,NA,vente,A,2,NA,NA,2 bed terraced house for sale,Maison,NA
5229,https://www.zoopla.co.uk//for-sale/details/54085878,Londres,SW11,"Lombard Road, Battersea, London SW11",600000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
5230,https://www.zoopla.co.uk//for-sale/details/54085862,West Drayton,UB7,"Old Farm Road, West Drayton, Middlesex UB7",425000,NA,vente,A,3,NA,NA,3 bed end terrace house for sale,Maison,NA
5231,https://www.zoopla.co.uk//for-sale/details/54085817,Londres,NW8,"Marlborough Place, St John's Wood, London NW8",6250000,NA,vente,A,4,5,4,4 bed detached house for sale,Maison,NA
5232,https://www.zoopla.co.uk//for-sale/details/51725362,Londres,E14,"Galaxy Building, The Odyssey, Crews Street, London E14",1499950,NA,vente,A,4,4,1,4 bed flat for sale,Appartement,NA
5233,https://www.zoopla.co.uk//new-homes/details/54085810,London,EC4A,"Fetter Lane, Covent Garden, London EC4A",500000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
5234,https://www.zoopla.co.uk//for-sale/details/54085736,Londres,SE24,"Deerbrook Road, Herne Hill SE24",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5235,https://www.zoopla.co.uk//for-sale/details/54085708,Londres,W14,"Oakwood Court, London W14",110000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA
5236,https://www.zoopla.co.uk//for-sale/details/54085664,Londres,N4,"Wilberforce Road, London N4",535000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5237,https://www.zoopla.co.uk//for-sale/details/54085620,Londres,N15,"Victoria Crescent, Seven Sisters, London N15",425000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
5238,https://www.zoopla.co.uk//for-sale/details/51339936,Epsom,KT19,"Larch Crescent, West Ewell, Epsom KT19",450000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
5239,https://www.zoopla.co.uk//for-sale/details/54085596,Epsom,KT19,"Hartford Road, West Ewell, Epsom KT19",305000,NA,vente,A,2,NA,NA,2 bed maisonette for sale,Maisonette,NA
5240,https://www.zoopla.co.uk//for-sale/details/54085516,Londres,SE16,"St James's Road, London, England SE16",650000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5241,https://www.zoopla.co.uk//for-sale/details/54085511,Cheam,SM1,"Alberta Avenue, Cheam SM1",795000,NA,vente,A,4,1,2,4 bed detached house for sale,Maison,NA
5242,https://www.zoopla.co.uk//for-sale/details/52377873,Londres,N4,"Ossian Road, London N4",1650000,NA,vente,A,5,3,3,5 bed property for sale,Maison avec jardin,NA
5243,https://www.zoopla.co.uk//for-sale/details/54085496,Harrow,HA1,"Hanbury Court, Northwick Park Road, Harrow HA1",229950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5244,https://www.zoopla.co.uk//for-sale/details/54085497,Harrow,HA2,"Atherton Place, Harrow, Middlesex HA2",289950,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
5245,https://www.zoopla.co.uk//for-sale/details/54085495,Bromley,BR1,"Heathfield Road, Bromley BR1",585000,NA,vente,A,3,2,2,3 bed end terrace house for sale,Maison,NA
5246,https://www.zoopla.co.uk//for-sale/details/50691345,Londres,SW7,"Queen's Gate Place Mews, South Kensington, London SW7",6250000,NA,vente,A,4,4,2,4 bed terraced house for sale,Maison,NA
5247,https://www.zoopla.co.uk//for-sale/details/46612122,Londres,SE10,"20 Victoria Parade, Greenwich SE10",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5248,https://www.zoopla.co.uk//for-sale/details/54085409,Londres,SE1,"Cosser Street, London SE1",725000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
5249,https://www.zoopla.co.uk//for-sale/details/54085403,Enfield,EN3,"Windward Close, Enfield EN3",460000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
5250,https://www.zoopla.co.uk//for-sale/details/54085398,Londres,N17,"Spigurnell Road, Tottenham, Haringey, London N17",400000,NA,vente,A,2,NA,NA,2 bed terraced house for sale,Maison,NA
5251,https://www.zoopla.co.uk//for-sale/details/54085400,Sutton,SM2,"Mulgrave Road, Sutton SM2",335000,NA,vente,A,2,1,1,2 bed duplex for sale,Duplex,NA
5252,https://www.zoopla.co.uk//for-sale/details/54085395,England,UB6,"Beechwood Avenue, Greenford, Middlesex, England UB6",465000,NA,vente,A,3,NA,NA,3 bed end terrace house for sale,Maison,NA
5253,https://www.zoopla.co.uk//for-sale/details/54085356,Londres,W3,"Newburgh Road, London W3",680000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5254,https://www.zoopla.co.uk//for-sale/details/54085352,Sutton,SM1,"Kedeston Court Hurstcourt Road, Sutton SM1",250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5255,https://www.zoopla.co.uk//for-sale/details/54085351,Londres,E9,"Frampton Park Road, London E9",500000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
5256,https://www.zoopla.co.uk//for-sale/details/54085325,Londres,SE5,"Flaxman Road, London SE5",315000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5257,https://www.zoopla.co.uk//for-sale/details/54085327,Londres,SE8,"Dorking Close, London SE8",325000,NA,vente,A,3,NA,NA,3 bed flat for sale,Appartement,NA
5258,https://www.zoopla.co.uk//for-sale/details/54085306,Greater London,RM12,"Coniston Way, Hornchurch, Greater London RM12",600000,NA,vente,A,5,NA,NA,5 bed semi-detached house for sale,Maison,NA
5259,https://www.zoopla.co.uk//for-sale/details/54085315,Londres,N18,"Weir Hall Road, London N18",670000,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
5260,https://www.zoopla.co.uk//for-sale/details/54085298,Croydon,CR0,"Holmbury Grove, Featherbed Lane, Croydon CR0",227500,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5261,https://www.zoopla.co.uk//for-sale/details/54085287,Edgware,HA8,"The Chase, Burnt Oak, Edgware HA8",550000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
5262,https://www.zoopla.co.uk//for-sale/details/54085280,Londres,SW8,"Drake House, St George Wharf, Vauxhall SW8",1750000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
5263,https://www.zoopla.co.uk//for-sale/details/54085035,Londres,W9,"Sutherland Avenue, Maida Vale, London W9",1150000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5264,https://www.zoopla.co.uk//for-sale/details/44792857,Edgware,HA8,"Ballota Court, Edgware, Middlesex HA8",340000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5265,https://www.zoopla.co.uk//for-sale/details/54085022, Enfield,EN3,"Wallace Court, 1 Eden Close, Enfield, Middlesex EN3",200000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
5266,https://www.zoopla.co.uk//for-sale/details/54085014,Sidcup,DA14,"Sidcup Hill Gardens, Sidcup, Kent DA14",299995,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
5267,https://www.zoopla.co.uk//for-sale/details/54085010,Londres,SW15,"Brewhouse Lane, London SW15",205000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
5268,https://www.zoopla.co.uk//new-homes/details/54085003, Uxbridge,UB8,"Lovell House, 271 High Street, Uxbridge, Middlesex UB8",299995,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
5269,https://www.zoopla.co.uk//for-sale/details/54084993,Londres,N14,"Tregenna Close, London N14",400000,NA,vente,A,2,1,NA,2 bed maisonette for sale,Maisonette,NA
5270,https://www.zoopla.co.uk//for-sale/details/54084930,Londres,NW8,"Ordnance Hill, St John's Wood, London NW8",3300000,NA,vente,A,5,3,2,5 bed terraced house for sale,Maison,NA
5271,https://www.zoopla.co.uk//for-sale/details/54084921,Londres,SW19,"Windmill Road, Wimbledon SW19",2470000,NA,vente,A,4,4,2,4 bed detached house for sale,Maison,NA
5272,https://www.zoopla.co.uk//for-sale/details/54084894,Londres,E15,"Bramall Close, Stratford, London E15",350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5273,https://www.zoopla.co.uk//for-sale/details/54084889,Croydon,CR0,"Franklin Way, Croydon CR0",245000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5274,https://www.zoopla.co.uk//for-sale/details/54084870,Londres,NW3,"Lyndhurst Terrace, Hampstead, London NW3",4999999,NA,vente,A,4,4,3,4 bed maisonette for sale,Maisonette,NA
5275,https://www.zoopla.co.uk//for-sale/details/54084867,London,SW1W,"Eaton Square, London SW1W",995000,NA,vente,A,3,2,2,3 bed flat for sale,Appartement,NA
5276,https://www.zoopla.co.uk//for-sale/details/54084860,Londres,E14,"Hertsmere Road, Canary Wharf, London E14",740000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5277,https://www.zoopla.co.uk//for-sale/details/54084855,Londres,E2,"Victoria Park Square, Bethnal Green, London E2",500000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5278,https://www.zoopla.co.uk//for-sale/details/54084831,Hornchurch,RM12,"Stanley Road, Hornchurch, Essex RM12",600000,NA,vente,A,4,2,3,4 bed detached house for sale,Maison,NA
5279,https://www.zoopla.co.uk//for-sale/details/54084821,London,W1H,"George Street, Marylebone, London W1H",725000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5280,https://www.zoopla.co.uk//for-sale/details/54084819,London,W1G,"Harley Street, Marylebone, London W1G",2750000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
5281,https://www.zoopla.co.uk//for-sale/details/54084815, Ilford,IG6,"Sunnymede Drive, Gants Hill, Ilford, Essex IG6",700000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
5282,https://www.zoopla.co.uk//for-sale/details/54084818,Wembley,HA0,"Lancelot Avenue, Wembley HA0",625000,NA,vente,A,4,3,2,4 bed property for sale,Maison avec jardin,NA
5283,https://www.zoopla.co.uk//new-homes/details/54084814,Croydon,CR0,"Leon House, Croydon CR0",357500,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,NA
5284,https://www.zoopla.co.uk//for-sale/details/54084817,Harrow,HA1,"Sudbury Court Road, Harrow HA1",900000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA
5285,https://www.zoopla.co.uk//for-sale/details/54084810,Sutton,SM1,"Cressingham Grove, Sutton SM1",350000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5286,https://www.zoopla.co.uk//for-sale/details/54084812,Londres,NW3,"Adelaide Road, Swiss Cottage, London NW3",190000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5287,https://www.zoopla.co.uk//for-sale/details/54084798,Londres,NW2,"Temple Road, Cricklewood, London NW2",325000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5288,https://www.zoopla.co.uk//for-sale/details/54084781,Londres,SW18,"St. Ann's Hill, London SW18",400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5289,https://www.zoopla.co.uk//for-sale/details/54084775,Londres,N1,"Prestwood Street, Islington, London N1",740000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5290,https://www.zoopla.co.uk//for-sale/details/54084778,Londres,N1,"Prestwood Street, Islington, London N1",222000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5291,https://www.zoopla.co.uk//for-sale/details/54084753,Londres,NW1,"Oval Road, London NW1",600000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5292,https://www.zoopla.co.uk//for-sale/details/54084724,Londres,E4,"Seymour Court, Whitehall Road, North Chingford E4",295000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
5293,https://www.zoopla.co.uk//for-sale/details/54084720,Kingston Upon Thames,KT2,"Sopwith Close, Kingston Upon Thames KT2",275000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5294,https://www.zoopla.co.uk//for-sale/details/54084716,Londres,SW18,"Spencer Road, Clapham Junction SW18",885000,86.492693,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
5295,https://www.zoopla.co.uk//for-sale/details/54084705,Hornchurch,RM12,"Stanley Road, Hornchurch, Essex RM12",396500,NA,vente,A,4,2,3,4 bed detached house for sale,Maison,NA
5296,https://www.zoopla.co.uk//for-sale/details/54084695,Londres,SW17,"Tooting High Street, Tooting SW17",325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5297,https://www.zoopla.co.uk//for-sale/details/54084681,Seven Kings,IG3,"Cambridge Road, Seven Kings IG3",325000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5298,https://www.zoopla.co.uk//for-sale/details/54084620,Londres,SW3,"Beaufort Street, London SW3",995000,NA,vente,A,1,2,1,1 bed flat for sale,Appartement,NA
5299,https://www.zoopla.co.uk//for-sale/details/54084610,Londres,SW18,"Merton Road, London SW18",695000,NA,vente,A,2,2,1,2 bed terraced house for sale,Maison,NA
5300,https://www.zoopla.co.uk//for-sale/details/54084589,New Malden,KT3,"Cavendish Road, New Malden KT3",1250000,NA,vente,A,5,3,3,5 bed detached house for sale,Maison,NA
5301,https://www.zoopla.co.uk//for-sale/details/54084571,Uxbridge,UB10,"Charles Street, Uxbridge UB10",375000,NA,vente,A,2,1,1,2 bed cottage for sale,Cottage,NA
5302,https://www.zoopla.co.uk//for-sale/details/54084551,Thornton Heath,CR7,"4 Limpsfield Avenue, Thornton Heath, Surrey CR7",250000,NA,vente,A,3,1,2,3 bed property for sale,Maison avec jardin,NA
5303,https://www.zoopla.co.uk//for-sale/details/54084550,Londres,E17,"Flat B, 17 Folkestone Road, Walthamstow, London E17",370000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5304,https://www.zoopla.co.uk//for-sale/details/54084552,Londres,SE15,"Flat D, 51 Rye Hill Park, Nunhead, London SE15",365000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5305,https://www.zoopla.co.uk//for-sale/details/54084557,Londres,N15,"Ground Floor Flat, 120 Antill Road, Tottenham Hale, London N15",225000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5306,https://www.zoopla.co.uk//for-sale/details/54084553,Londres,NW10,"Ground Floor Flat, 6 St. Albans Road, Harlesden, London NW10",225000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5307,https://www.zoopla.co.uk//for-sale/details/54084538,Londres,W12,"Melina Road, London W12",900000,NA,vente,A,3,2,1,3 bed maisonette for sale,Maisonette,NA
5308,https://www.zoopla.co.uk//for-sale/details/54084532,Enfield,EN2,"Firbank Close, Enfield EN2",275000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5309,https://www.zoopla.co.uk//for-sale/details/54084524,Londres,N14,"Bourneside Crescent, Southgate Circus, London N14",315000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5310,https://www.zoopla.co.uk//for-sale/details/54083869,Londres,NW9,"Campbell Court, Kingsbury, London NW9",259950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5311,https://www.zoopla.co.uk//new-homes/details/54083324,Londres,SW11,"Legacy Building, Embassy Gardens, Nine Elms SW11",1500000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
5312,https://www.zoopla.co.uk//for-sale/details/54083305,Grosvenor Waterside,SW1W,"Moore House, 2 Gatliff Road, Grosvenor Waterside SW1W",1350000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
5313,https://www.zoopla.co.uk//for-sale/details/54082679,Londres,E1,"Dellow Street, London E1",425000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5314,https://www.zoopla.co.uk//for-sale/details/54082567,Londres,N7,"Benwell Road, Highbury, London N7",600000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5315,https://www.zoopla.co.uk//for-sale/details/54082110,New Malden,KT3,"Beverley Road, New Malden KT3",575000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
5316,https://www.zoopla.co.uk//for-sale/details/54081873,Londres,E15,"Crownfield Road, Leyton E15",425000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
5317,https://www.zoopla.co.uk//new-homes/details/54081854,Londres,N17,"Apple Tree Road, London N17",735000,NA,vente,N,3,2,2,3 bed terraced house for sale,Maison,NA
5318,https://www.zoopla.co.uk//for-sale/details/51915290,Dagenham,RM9,"Elstow Gardens, Dagenham RM9",325000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
5319,https://www.zoopla.co.uk//for-sale/details/50480697,Londres,NW11,"Montpelier Rise, London NW11",340000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5320,https://www.zoopla.co.uk//new-homes/details/54081825,Londres,N17,"Apple Tree Road, London N17",725000,NA,vente,N,3,2,2,3 bed terraced house for sale,Maison,NA
5321,https://www.zoopla.co.uk//for-sale/details/54081801,Harrow,HA3,"Christchurch Avenue, Kenton, Harrow HA3",724950,NA,vente,A,6,3,2,6 bed semi-detached house for sale,Maison,NA
5322,https://www.zoopla.co.uk//for-sale/details/54081752,Londres,N17,"Napier Road, Harringay, London N17",500000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
5323,https://www.zoopla.co.uk//for-sale/details/54081701,Londres,SW17,"Trinity Road, London SW17",1500000,NA,vente,A,6,2,3,6 bed terraced house for sale,Maison,NA
5324,https://www.zoopla.co.uk//for-sale/details/54081627,Londres,NW10,"Warfield Road, Kensal Green, London NW10",650000,92,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5325,https://www.zoopla.co.uk//for-sale/details/54081608,Mitcham,CR4,"Brookfields Avenue, Mitcham, Surrey CR4",295000,NA,vente,A,2,NA,NA,2 bed maisonette for sale,Maisonette,NA
5326,https://www.zoopla.co.uk//for-sale/details/54081560,Uxbridge,UB8,"Orchard Drive, Uxbridge, Middlesex UB8",599950,NA,vente,A,4,3,2,4 bed semi-detached house for sale,Maison,NA
5327,https://www.zoopla.co.uk//for-sale/details/54081553,London,W1T,"Conway Street, London W1T",699950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5328,https://www.zoopla.co.uk//for-sale/details/54081548,Londres,SE10,"Cutter Lane, Greenwich Peninsula SE10",1225000,NA,vente,A,3,2,1,3 bed property for sale,Maison avec jardin,NA
5329,https://www.zoopla.co.uk//for-sale/details/54081527,Hainault,IG6,"Peregrine Road, Hainault IG6",450000,NA,vente,A,2,1,NA,2 bed end terrace house for sale,Maison,NA
5330,https://www.zoopla.co.uk//for-sale/details/54081522,Londres,N2,"Creighton Avenue, London N2",600000,107.024256,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5331,https://www.zoopla.co.uk//for-sale/details/54081504,Londres,N5,"Highbury New Park, London N5",500000,64.567585,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
5332,https://www.zoopla.co.uk//for-sale/details/45449983,Londres,NW11,"Falloden Way, Hampstead Garden Suburb NW11",540000,72.092728,vente,A,2,1,1,2 bed cottage for sale,Cottage,NA
5333,https://www.zoopla.co.uk//for-sale/details/54081485,Londres,SE1,"Kingfisher Court, 8 Swan Street, London SE1",850000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
5334,https://www.zoopla.co.uk//for-sale/details/54081486,Londres,SE1,"Sharpley Court, 8A Pocock Street, London SE1",899950,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
5335,https://www.zoopla.co.uk//for-sale/details/54081466,Surbiton,KT6,"Balaclava Road, Surbiton KT6",300000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5336,https://www.zoopla.co.uk//for-sale/details/54081378,Londres,SE15,"Oliver Mews, London SE15",899000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
5337,https://www.zoopla.co.uk//for-sale/details/54081331,Londres,SE5,"Fresco House, 162 Southampton Way, London SE5",400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5338,https://www.zoopla.co.uk//for-sale/details/54081259,Londres,N14,"Mandeville Road, Southgate, London N14",800000,NA,vente,A,4,2,2,4 bed property for sale,Maison avec jardin,NA
5339,https://www.zoopla.co.uk//new-homes/details/54081239,Londres,N12,"Holden Road, North Finchley, London N12",799950,NA,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
5340,https://www.zoopla.co.uk//for-sale/details/54081217,Londres,SE9,"Westmount Road, Eltham SE9",450000,103.679748,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
5341,https://www.zoopla.co.uk//for-sale/details/54081235,Londres,N16,"Amhurst Road, Stoke Newington, London N16",1200000,NA,vente,A,4,4,NA,4 bed terraced house for sale,Maison,NA
5342,https://www.zoopla.co.uk//for-sale/details/54081191,Harrow,HA1,"Pinner View, North Harrow, Harrow HA1",850000,NA,vente,A,5,2,2,5 bed detached house for sale,Maison,NA
5343,https://www.zoopla.co.uk//for-sale/details/54081197,Pinner,HA5,"High Road Eastcote, Pinner, Middlesex HA5",695000,NA,vente,A,3,2,1,3 bed cottage for sale,Cottage,NA
5344,https://www.zoopla.co.uk//for-sale/details/54081163,Londres,W2,"Gloucester Terrace, London W2",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5345,https://www.zoopla.co.uk//new-homes/details/49647414,Londres,SW19,"Kingston Road, Wimbledon SW19",695000,NA,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
5346,https://www.zoopla.co.uk//for-sale/details/54081112,South Croydon,CR2,"Broadcoombe, Selsdon, South Croydon CR2",400000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
5347,https://www.zoopla.co.uk//for-sale/details/54081119,Londres,SW18,"Times Court, 24 Ravensbury Road, London SW18",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5348,https://www.zoopla.co.uk//for-sale/details/54081108,Londres,SW13,"Howsman Road, Barnes, London SW13",875000,NA,vente,A,2,2,2,2 bed end terrace house for sale,Maison,NA
5349,https://www.zoopla.co.uk//for-sale/details/54081102,Hounslow,TW3,"Park Road, Hounslow TW3",500000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
5350,https://www.zoopla.co.uk//for-sale/details/52153279,Mitcham,CR4,"Riverside Drive, Mitcham CR4",425000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
5351,https://www.zoopla.co.uk//for-sale/details/54081086,Londres,W8,"Wynnstay Gardens, London W8",2950000,NA,vente,A,4,2,2,4 bed flat for sale,Appartement,NA
5352,https://www.zoopla.co.uk//for-sale/details/54081099,Croydon,CR0,"High Street, Croydon CR0",250000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5353,https://www.zoopla.co.uk//for-sale/details/54081090,Londres,SW5,"Laverton Mews, Earls Court SW5",2750000,NA,vente,A,2,2,2,2 bed property for sale,Maison avec jardin,NA
5354,https://www.zoopla.co.uk//for-sale/details/50844374,Londres,SW7,"Queens Gate Place Mews, South Kensington SW7",6250000,NA,vente,A,4,4,3,4 bed terraced house for sale,Maison,NA
5355,https://www.zoopla.co.uk//for-sale/details/54081094,Twickenham,TW2,"Waverley Avenue, Twickenham TW2",665000,NA,vente,A,4,1,1,4 bed semi-detached house for sale,Maison,NA
5356,https://www.zoopla.co.uk//for-sale/details/54081072,Twickenham,TW1,"Popes Grove, Twickenham TW1",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5357,https://www.zoopla.co.uk//for-sale/details/54081058,Wallington,SM6,"Guy Road, Wallington SM6",450000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
5358,https://www.zoopla.co.uk//for-sale/details/54081024,Twickenham,TW2,"Cheyne Avenue, Whitton, Twickenham TW2",525000,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA
5359,https://www.zoopla.co.uk//for-sale/details/54081005,Seven Kings,IG3,"Ashburton Avenue, Seven Kings, Essex IG3",475000,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
5360,https://www.zoopla.co.uk//for-sale/details/54081003,Redbridge,IG4,"Roding Lane South, Redbridge IG4",650000,NA,vente,A,4,2,1,4 bed semi-detached bungalow for sale,Bungalow,NA
5361,https://www.zoopla.co.uk//for-sale/details/54081010,Isleworth,TW7,"Whitton Dene, Isleworth TW7",529950,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
5362,https://www.zoopla.co.uk//for-sale/details/54080994,Londres,SW6,"Rosebank, Holyport Road, London SW6",650000,769.794258,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5363,https://www.zoopla.co.uk//for-sale/details/54080986,Twickenham,TW1,"Whitton Road, Twickenham TW1",850000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
5364,https://www.zoopla.co.uk//for-sale/details/54080976,Londres,SE25,"10 York House, Selhurst Road, South Norwood SE25",290000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5365,https://www.zoopla.co.uk//for-sale/details/54080943,Londres,N19,"Hillrise Mansions, Warltersville Road, London N19",315000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5366,https://www.zoopla.co.uk//for-sale/details/54080912,Londres,SE26,"Hazel Grove, Sydenham, London SE26",240000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
5367,https://www.zoopla.co.uk//for-sale/details/54080830,Londres,SE26,"Ashbourne House, 10 Lawrie Park Gardens, Sydenham, London SE26",465000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5368,https://www.zoopla.co.uk//for-sale/details/49242887,Beckenham,BR3,"Eden Way, Beckenham BR3",625000,NA,vente,A,5,2,2,5 bed terraced house for sale,Maison,NA
5369,https://www.zoopla.co.uk//for-sale/details/52313089,Londres,W14,"Hazlitt Road, London W14",775000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
5370,https://www.zoopla.co.uk//for-sale/details/54080737,Londres,SE1,"Whitehouse Apartments, 9 Belvedere Road, South Bank SE1",825000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
5371,https://www.zoopla.co.uk//for-sale/details/54106793,Londres,SW19,"Durnsford Road, London SW19",175000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
5372,https://www.zoopla.co.uk//for-sale/details/54106819,Pinner,HA5,"Nugents Court, St. Thomas Drive, Pinner HA5",147500,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
5373,https://www.zoopla.co.uk//for-sale/details/54080717,Londres,NW3,"New End Square, London NW3",2300000,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
5374,https://www.zoopla.co.uk//for-sale/details/54080702,Londres,NW6,"Priory Park Road, London NW6",795000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
5375,https://www.zoopla.co.uk//for-sale/details/54080654,Carshalton,SM5,"Peterborough Road, Carshalton SM5",359950,70,vente,A,2,1,1,2 bed end terrace house for sale,Maison,NA
