,URL,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
9064,https://www.zoopla.co.uk//for-sale/details/54162565?search_identifier=89032ca41787a980b71dc0421fe84f6e,HA9,"Matthews Close, Wembley HA9",315000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9065,https://www.zoopla.co.uk//for-sale/details/54162524?search_identifier=89032ca41787a980b71dc0421fe84f6e,W4,"Grove Park Road, London W4",1575000,NA,vente,A,5,2,1,5 bed property for sale,Maison avec jardin,NA
9066,https://www.zoopla.co.uk//for-sale/details/54162499?search_identifier=89032ca41787a980b71dc0421fe84f6e,EC1A,"Little Britain, London EC1A",850000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
9067,https://www.zoopla.co.uk//for-sale/details/54162382?search_identifier=89032ca41787a980b71dc0421fe84f6e,UB7,"Four Seasons Terrace, West Drayton UB7",450000,NA,vente,A,3,3,1,3 bed end terrace house for sale,Maison,NA
9068,https://www.zoopla.co.uk//new-homes/details/54162165?search_identifier=89032ca41787a980b71dc0421fe84f6e,W6,"Albion Court, Hammersmith W6",515000,45.057955,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9069,https://www.zoopla.co.uk//for-sale/details/54162146?search_identifier=89032ca41787a980b71dc0421fe84f6e,HA9,"Matthews Close, Wembley HA9",120000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9070,https://www.zoopla.co.uk//new-homes/details/54162138?search_identifier=89032ca41787a980b71dc0421fe84f6e,W6,"Albion Court, Hammersmith W6",445000,35.581849,vente,N,NA,1,1,Studio for sale,Studio,NA
9071,https://www.zoopla.co.uk//for-sale/details/51160931?search_identifier=89032ca41787a980b71dc0421fe84f6e,N10,"Church Crescent, Muswell Hill, London N10",525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9072,https://www.zoopla.co.uk//for-sale/details/54157162?search_identifier=89032ca41787a980b71dc0421fe84f6e,UB3,"Cranford Drive, Hayes UB3",410000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
9073,https://www.zoopla.co.uk//for-sale/details/54162074?search_identifier=89032ca41787a980b71dc0421fe84f6e,E4,"Lower Hall Lane, London E4",450000,NA,vente,A,2,2,1,2 bed semi-detached bungalow for sale,Bungalow,NA
9074,https://www.zoopla.co.uk//for-sale/details/51191222?search_identifier=89032ca41787a980b71dc0421fe84f6e,KT3,"Northcote Road, New Malden KT3",525000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
9075,https://www.zoopla.co.uk//for-sale/details/54161884?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE9,"Molescroft, London SE9",550000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
9076,https://www.zoopla.co.uk//for-sale/details/54161883?search_identifier=89032ca41787a980b71dc0421fe84f6e,EN6,"Oakmere Lane, Potters Bar EN6",595000,NA,vente,A,3,2,2,3 bed bungalow for sale,Bungalow,NA
9077,https://www.zoopla.co.uk//new-homes/details/54161857?search_identifier=89032ca41787a980b71dc0421fe84f6e,W6,"Albion Court, Hammersmith W6",510000,48.30956,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9078,https://www.zoopla.co.uk//for-sale/details/54161855?search_identifier=89032ca41787a980b71dc0421fe84f6e,NW6,"Carlisle Road, London NW6",1599950,126,vente,A,4,1,2,4 bed terraced house for sale,Maison,NA
9079,https://www.zoopla.co.uk//for-sale/details/54161832?search_identifier=89032ca41787a980b71dc0421fe84f6e,IG8,"Gwynne Park Avenue, Woodford Green, Essex IG8",620000,NA,vente,A,4,1,1,4 bed semi-detached house for sale,Maison,NA
9080,https://www.zoopla.co.uk//for-sale/details/54161825?search_identifier=89032ca41787a980b71dc0421fe84f6e,HA7,"The Limes, Stanmore, Middlesex HA7",795000,96,vente,A,2,1,1,2 bed cottage for sale,Cottage,NA
9081,https://www.zoopla.co.uk//for-sale/details/54161807?search_identifier=89032ca41787a980b71dc0421fe84f6e,UB10,"The Chase, Ickenham UB10",825000,NA,vente,A,4,2,2,4 bed detached bungalow for sale,Bungalow,NA
9082,https://www.zoopla.co.uk//for-sale/details/51480424?search_identifier=89032ca41787a980b71dc0421fe84f6e,E14,"Markham Heights, 2 Baltimore Wharf, Canary Wharf, London E14",650000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
9083,https://www.zoopla.co.uk//for-sale/details/54161787?search_identifier=89032ca41787a980b71dc0421fe84f6e,NW7,"Hale Drive, London NW7",775000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
9084,https://www.zoopla.co.uk//for-sale/details/54161743?search_identifier=89032ca41787a980b71dc0421fe84f6e,E14,"Dollar Bay Place, London E14",700000,54,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9085,https://www.zoopla.co.uk//for-sale/details/54161732?search_identifier=89032ca41787a980b71dc0421fe84f6e,UB6,"Greenford Road, Greenford UB6",600000,NA,vente,A,4,3,2,4 bed semi-detached house for sale,Maison,NA
9086,https://www.zoopla.co.uk//for-sale/details/54161714?search_identifier=89032ca41787a980b71dc0421fe84f6e,UB7,"Four Seasons Terrace, West Drayton, Middlesex UB7",450000,NA,vente,A,3,2,1,3 bed end terrace house for sale,Maison,NA
9087,https://www.zoopla.co.uk//new-homes/details/54161693?search_identifier=89032ca41787a980b71dc0421fe84f6e,E1,"Chaucer Gardens, London E1",1050000,86,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9088,https://www.zoopla.co.uk//for-sale/details/54155071?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE3,"Vanbrugh Park, London SE3",399995,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9089,https://www.zoopla.co.uk//for-sale/details/54155074?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Bernard Ashley Drive, Charlton SE7",250000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9090,https://www.zoopla.co.uk//for-sale/details/54155073?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Kenya Road, Charlton SE7",460000,NA,vente,A,3,2,2,3 bed end terrace house for sale,Maison,NA
9091,https://www.zoopla.co.uk//for-sale/details/54155061?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Bramhope Lane, Charlton SE7",320000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9092,https://www.zoopla.co.uk//for-sale/details/54155055?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Woolwich Road, Charlton SE7",285000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9093,https://www.zoopla.co.uk//for-sale/details/54155032?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Fairthorn Road, Charlton SE7",400000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
9094,https://www.zoopla.co.uk//for-sale/details/54155017?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Prince Henry Road, London SE7",350000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
9095,https://www.zoopla.co.uk//for-sale/details/54155014?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE7,"Delafield Road, Charlton SE7",699995,NA,vente,A,5,3,2,5 bed terraced house for sale,Maison,NA
9096,https://www.zoopla.co.uk//for-sale/details/54155006?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE18,"Brookhill Road, Woolwich SE18",239995,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9097,https://www.zoopla.co.uk//for-sale/details/54155009?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE18,"Brookhill Road, Woolwich SE18",250000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9098,https://www.zoopla.co.uk//for-sale/details/54154987?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE18,"Gunyard Mews, Woolwich, London SE18",225000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9099,https://www.zoopla.co.uk//for-sale/details/54154993?search_identifier=89032ca41787a980b71dc0421fe84f6e,SE18,"Woodhill, Woolwich SE18",599995,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
9100,https://www.zoopla.co.uk//for-sale/details/54154993?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE18,"Woodhill, Woolwich SE18",599995,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
9101,https://www.zoopla.co.uk//for-sale/details/51158954?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE16,"51 Silwood Street, Surrey Quays SE16",400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9102,https://www.zoopla.co.uk//for-sale/details/54161643?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW11,"Palmer Road, London SW11",1050000,79,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
9103,https://www.zoopla.co.uk//for-sale/details/52471860?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW14,"South Worple Way, London SW14",750000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
9104,https://www.zoopla.co.uk//for-sale/details/54161616?search_identifier=fa9bb80b9e735581213c71171a2eb876,SM5,"Selby Road, Carshalton, Surrey SM5",325000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
9105,https://www.zoopla.co.uk//for-sale/details/54161613?search_identifier=fa9bb80b9e735581213c71171a2eb876,KT19,"Medina Square, Epsom KT19",900000,NA,vente,A,5,3,3,5 bed detached house for sale,Maison,NA
9106,https://www.zoopla.co.uk//for-sale/details/54161602?search_identifier=fa9bb80b9e735581213c71171a2eb876,HA7,"Ash Close, Stanmore, Middlesex HA7",975000,NA,vente,A,4,2,1,4 bed detached house for sale,Maison,NA
9107,https://www.zoopla.co.uk//for-sale/details/49085192?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE27,"Carnac Street, West Norwood SE27",425000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9108,https://www.zoopla.co.uk//for-sale/details/54161557?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW3,"Cranmer Court, London SW3",1395000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
9109,https://www.zoopla.co.uk//for-sale/details/54161556?search_identifier=fa9bb80b9e735581213c71171a2eb876,W11,"205 Holland Park Avenue, London W11",785000,51.282455999999996,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9110,https://www.zoopla.co.uk//for-sale/details/54161553?search_identifier=fa9bb80b9e735581213c71171a2eb876,W8,"Pembroke Road, Kensington W8",400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9111,https://www.zoopla.co.uk//for-sale/details/54161554?search_identifier=fa9bb80b9e735581213c71171a2eb876,W8,"Pembroke Road, Kensington W8",400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9112,https://www.zoopla.co.uk//for-sale/details/54161493?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW1,"Gloucester Place, London NW1",895000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
9113,https://www.zoopla.co.uk//new-homes/details/54161483?search_identifier=fa9bb80b9e735581213c71171a2eb876,W6,"Albion Court, Hammersmith W6",485000,36.417976,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9114,https://www.zoopla.co.uk//for-sale/details/54161482?search_identifier=fa9bb80b9e735581213c71171a2eb876,E2,"Garner Street, London E2",700000,NA,vente,A,3,2,NA,3 bed flat for sale,Appartement,NA
9115,https://www.zoopla.co.uk//for-sale/details/54161455?search_identifier=fa9bb80b9e735581213c71171a2eb876,W11,"Holland Park Avenue, London W11",1250000,NA,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
9116,https://www.zoopla.co.uk//for-sale/details/54161450?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR7,"Waratah Drive, Chislehurst BR7",350000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
9117,https://www.zoopla.co.uk//for-sale/details/54161443?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW10,"Elm Park Gardens, London SW10",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9118,https://www.zoopla.co.uk//new-homes/details/54161410?search_identifier=fa9bb80b9e735581213c71171a2eb876,E17,"""Apartments"" at The Essex Brewery, 76-80 South Grove, Walthamstow E17",445000,NA,vente,N,1,NA,1,1 bed flat for sale,Appartement,NA
9119,https://www.zoopla.co.uk//for-sale/details/54161390?search_identifier=fa9bb80b9e735581213c71171a2eb876,UB2,"Burket Close, Southall UB2",220000,38,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9120,https://www.zoopla.co.uk//for-sale/details/54161406?search_identifier=fa9bb80b9e735581213c71171a2eb876,UB7,"Spring Promenade, West Drayton UB7",535000,NA,vente,A,4,3,2,4 bed property for sale,Maison avec jardin,NA
9121,https://www.zoopla.co.uk//for-sale/details/54161382?search_identifier=fa9bb80b9e735581213c71171a2eb876,HA5,"Antoneys Close, Pinner HA5",375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9122,https://www.zoopla.co.uk//for-sale/details/54161379?search_identifier=fa9bb80b9e735581213c71171a2eb876,W13,"Seaford Road, London W13",525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9123,https://www.zoopla.co.uk//for-sale/details/54161363?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW14,"Upper Richmond Road West, London SW14",500000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9124,https://www.zoopla.co.uk//for-sale/details/54161359?search_identifier=fa9bb80b9e735581213c71171a2eb876,E4,"Evanston Avenue, Highams Park, London E4",575000,NA,vente,A,3,1,2,3 bed property for sale,Maison avec jardin,NA
9125,https://www.zoopla.co.uk//for-sale/details/54161339?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR7,"Camden Grove, Chislehurst, Kent BR7",550000,91.230746,vente,A,3,2,NA,3 bed flat for sale,Appartement,NA
9126,https://www.zoopla.co.uk//for-sale/details/54161335?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW4,"Clapham Common North Side, London SW4",635000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9127,https://www.zoopla.co.uk//for-sale/details/54161289?search_identifier=fa9bb80b9e735581213c71171a2eb876,W5,"Blakesley Avenue, London W5",2500000,NA,vente,A,7,3,4,7 bed detached house for sale,Maison,NA
9128,https://www.zoopla.co.uk//new-homes/details/54161283?search_identifier=fa9bb80b9e735581213c71171a2eb876,E1,"Georgette Building, Silk District, Whitechapel, London E1",785000,76.830781,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9129,https://www.zoopla.co.uk//for-sale/details/54161281?search_identifier=fa9bb80b9e735581213c71171a2eb876,W3,"The Link, London W3",650000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
9130,https://www.zoopla.co.uk//for-sale/details/54161084?search_identifier=fa9bb80b9e735581213c71171a2eb876,E17,"Willow Walk, London E17",231500,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9131,https://www.zoopla.co.uk//for-sale/details/51865874?search_identifier=fa9bb80b9e735581213c71171a2eb876,E18,"Maybank Avenue, London E18",363500,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
9132,https://www.zoopla.co.uk//for-sale/details/51865767?search_identifier=fa9bb80b9e735581213c71171a2eb876,E18,"Maybank Avenue, London E18",550000,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
9133,https://www.zoopla.co.uk//for-sale/details/54160696?search_identifier=fa9bb80b9e735581213c71171a2eb876,E17,"Willow Walk, London E17",350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9134,https://www.zoopla.co.uk//for-sale/details/54160639?search_identifier=fa9bb80b9e735581213c71171a2eb876,RM1,"Linton Court, Romford RM1",250000,NA,vente,A,2,NA,NA,2 bed maisonette for sale,Maisonette,NA
9135,https://www.zoopla.co.uk//for-sale/details/50110075?search_identifier=fa9bb80b9e735581213c71171a2eb876,TW5,"Johnson Road, Hounslow TW5",440000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
9136,https://www.zoopla.co.uk//for-sale/details/54160451?search_identifier=fa9bb80b9e735581213c71171a2eb876,DA6,"Hansol Road, Bexleyheath DA6",525000,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
9137,https://www.zoopla.co.uk//for-sale/details/54160418?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR6,"Woodcote Drive, Orpington BR6",450000,NA,vente,A,4,NA,NA,4 bed town house for sale,Maison,NA
9138,https://www.zoopla.co.uk//for-sale/details/54160363?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR4,"Lawrence Road, West Wickham BR4",699995,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
9139,https://www.zoopla.co.uk//for-sale/details/54160365?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR2,"Park Hill Road, Bromley BR2",410000,NA,vente,A,3,NA,NA,3 bed flat for sale,Appartement,NA
9140,https://www.zoopla.co.uk//for-sale/details/54160367?search_identifier=fa9bb80b9e735581213c71171a2eb876,BR4,"Cherry Tree Walk, West Wickham BR4",600000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
9141,https://www.zoopla.co.uk//for-sale/details/48466506?search_identifier=fa9bb80b9e735581213c71171a2eb876,EN6,"Richmond Road, Potters Bar EN6",625000,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
9142,https://www.zoopla.co.uk//for-sale/details/54160342?search_identifier=fa9bb80b9e735581213c71171a2eb876,E16,"Queen Anne House, London E16",399950,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
9143,https://www.zoopla.co.uk//for-sale/details/54160010?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE10,"22 John Harrison Way, Greenwich Peninsula, London SE10",395000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
9144,https://www.zoopla.co.uk//for-sale/details/45766242?search_identifier=fa9bb80b9e735581213c71171a2eb876,IG11,"Greenslade Road, Barking, Essex IG11",230000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9145,https://www.zoopla.co.uk//for-sale/details/54159944?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW10,"Westgate Terrace, Chelsea, London SW10",650000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9146,https://www.zoopla.co.uk//for-sale/details/54159910?search_identifier=fa9bb80b9e735581213c71171a2eb876,N2,"Chandos Road, London N2",965000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
9147,https://www.zoopla.co.uk//for-sale/details/54159908?search_identifier=fa9bb80b9e735581213c71171a2eb876,SM3,"Newbolt Avenue, North Cheam, Sutton SM3",575000,NA,vente,A,4,NA,NA,4 bed terraced house for sale,Maison,NA
9148,https://www.zoopla.co.uk//for-sale/details/48919266?search_identifier=fa9bb80b9e735581213c71171a2eb876,KT4,"Canterbury Close, Worcester Park, Surrey KT4",525000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
9149,https://www.zoopla.co.uk//for-sale/details/54159889?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW19,"Marryat Place, Wimbledon, London SW19",2800000,NA,vente,A,5,2,2,5 bed property for sale,Maison avec jardin,NA
9150,https://www.zoopla.co.uk//new-homes/details/54159855?search_identifier=fa9bb80b9e735581213c71171a2eb876,W3,"Acton, London W3",519000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9151,https://www.zoopla.co.uk//new-homes/details/54159843?search_identifier=fa9bb80b9e735581213c71171a2eb876,W1U,"The Mansion, 9 Marylebone Lane, London W1U",6825000,NA,vente,N,3,NA,NA,3 bed flat for sale,Appartement,NA
9152,https://www.zoopla.co.uk//new-homes/details/54159819?search_identifier=fa9bb80b9e735581213c71171a2eb876,E13,"Upton Garden, London E13",493000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9153,https://www.zoopla.co.uk//new-homes/details/54159806?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW9,"Colindale, London NW9",499000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9154,https://www.zoopla.co.uk//new-homes/details/54159798?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW9,"Colindale, London NW9",369000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9155,https://www.zoopla.co.uk//for-sale/details/54159770?search_identifier=fa9bb80b9e735581213c71171a2eb876,W7,"Hartcliff Court, Osterley Park View Road, London W7",350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9156,https://www.zoopla.co.uk//new-homes/details/54159762?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW9,"Hendon Waterside, London NW9",542500,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9157,https://www.zoopla.co.uk//new-homes/details/54159741?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW9,"Hendon Waterside, London NW9",369000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9158,https://www.zoopla.co.uk//for-sale/details/54159725?search_identifier=fa9bb80b9e735581213c71171a2eb876,CR2,"Wyndhurst Close, South Croydon CR2",585000,NA,vente,A,4,2,2,4 bed end terrace house for sale,Maison,NA
9159,https://www.zoopla.co.uk//for-sale/details/54159689?search_identifier=fa9bb80b9e735581213c71171a2eb876,KT3,"Blakes Avenue, New Malden KT3",765000,NA,vente,A,3,1,3,3 bed property for sale,Maison avec jardin,NA
9160,https://www.zoopla.co.uk//for-sale/details/54159681?search_identifier=fa9bb80b9e735581213c71171a2eb876,TW11,"Harrowdene Gardens, Teddington TW11",319950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9161,https://www.zoopla.co.uk//new-homes/details/54159659?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW7,"West Hendon, London NW7",541000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9162,https://www.zoopla.co.uk//new-homes/details/54159647?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",4075035,NA,vente,N,3,3,1,3 bed flat for sale,Appartement,NA
9163,https://www.zoopla.co.uk//new-homes/details/54159648?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",1029082,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9164,https://www.zoopla.co.uk//new-homes/details/54159640?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",2579934,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9165,https://www.zoopla.co.uk//new-homes/details/54159645?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",2333858,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9166,https://www.zoopla.co.uk//new-homes/details/54159646?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",2528993,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9167,https://www.zoopla.co.uk//new-homes/details/54159650?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",979375,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9168,https://www.zoopla.co.uk//new-homes/details/54159642?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",14267671,NA,vente,N,5,5,1,5 bed flat for sale,Appartement,NA
9169,https://www.zoopla.co.uk//new-homes/details/54159651?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",1500212,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9170,https://www.zoopla.co.uk//new-homes/details/54159641?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",2684701,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9171,https://www.zoopla.co.uk//new-homes/details/54159644?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",1231539,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9172,https://www.zoopla.co.uk//new-homes/details/54159643?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",2768826,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
9173,https://www.zoopla.co.uk//new-homes/details/54159649?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",987750,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9174,https://www.zoopla.co.uk//new-homes/details/54159638?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",1091970,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
9175,https://www.zoopla.co.uk//new-homes/details/54159639?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW8,"The Tower, Nine Elms, London SW8",4633416,NA,vente,N,3,3,1,3 bed flat for sale,Appartement,NA
9176,https://www.zoopla.co.uk//for-sale/details/54159622?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE17,"Dartford Street, Elephant & Castle SE17",400000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
9177,https://www.zoopla.co.uk//for-sale/details/54159597?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE21,"Leonora Tyson Mews, London SE21",325000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
9178,https://www.zoopla.co.uk//for-sale/details/54159592?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE28,"Delisle Road, London SE28",460000,NA,vente,A,4,NA,NA,4 bed semi-detached house for sale,Maison,NA
9179,https://www.zoopla.co.uk//for-sale/details/54159572?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW2,"St. Cuthberts Road, London NW2",460000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
9180,https://www.zoopla.co.uk//for-sale/details/54159573?search_identifier=fa9bb80b9e735581213c71171a2eb876,NW6,"Sumatra Road, London NW6",600000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
9181,https://www.zoopla.co.uk//for-sale/details/54159565?search_identifier=fa9bb80b9e735581213c71171a2eb876,UB3,"Skipton Drive, Hayes, Middlesex UB3",400000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
9182,https://www.zoopla.co.uk//for-sale/details/54159559?search_identifier=fa9bb80b9e735581213c71171a2eb876,SW11,"Wayford Street, Battersea, London SW11",384950,50.16762,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
9183,https://www.zoopla.co.uk//for-sale/details/54159557?search_identifier=fa9bb80b9e735581213c71171a2eb876,E1,"Cable Street, London E1",450000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
9184,https://www.zoopla.co.uk//for-sale/details/52737488?search_identifier=fa9bb80b9e735581213c71171a2eb876,SE17,"Orb Street, London SE17",390000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
9185,https://www.zoopla.co.uk//for-sale/details/54159490?search_identifier=fa9bb80b9e735581213c71171a2eb876,N6,"Parkwood Mews, Highgate N6",1200000,111.4836,vente,A,3,2,1,3 bed mews house for sale,Maison,NA
9186,https://www.zoopla.co.uk//for-sale/details/54159478?search_identifier=fa9bb80b9e735581213c71171a2eb876,CR2,"Onslow Gardens, Sanderstead CR2",600000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA
