,URL,ville,code postal,Adresses,prix livre,surface m2,Enchere ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
4282,https://www.zoopla.co.uk//new-homes/details/54267321,Londres,W12,White City London W12,1185000,78.131423,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
4283,https://www.zoopla.co.uk//new-homes/details/54267333,NA,City,White City Living White City W12 White City,1720000,106.559741,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
4284,https://www.zoopla.co.uk//for-sale/details/54267326,Londres,W10,Bonchurch Road London W10,685000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4285,https://www.zoopla.co.uk//for-sale/details/54267316,Londres,SW11,Patience Road London SW11,750000,NA,vente,A,2,2,1,2 bed maisonette for sale,Maisonette,NA
4286,https://www.zoopla.co.uk//for-sale/details/54267317,Londres,SW15,Robin Hood Way London SW15,400000,NA,vente,A,4,1,1,4 bed maisonette for sale,Maisonette,NA
4287,https://www.zoopla.co.uk//for-sale/details/54267315,Potters Bar,EN6,Farm Close Cuffley Potters Bar EN6,840000,NA,vente,A,4,2,3,4 bed detached house for sale,Maison,NA
4288,https://www.zoopla.co.uk//for-sale/details/54267307,Hayes,UB3,Botwell Crescent Hayes UB3,275000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4289,https://www.zoopla.co.uk//for-sale/details/54267290,Londres,SE26,Peak Hill Sydenham London SE26,325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4290,https://www.zoopla.co.uk//for-sale/details/54267246,Surbiton,KT5,Cranes Park Surbiton KT5,1895000,NA,vente,A,NA,NA,NA,Detached house for sale,Maison,NA
4291,https://www.zoopla.co.uk//for-sale/details/54267240,Hornchurch,RM12,Abbs Cross Gardens Hornchurch Essex RM12,285000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4292,https://www.zoopla.co.uk//for-sale/details/44904740,Croydon,CR0,Homestead Way Croydon CR0,390000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
4293,https://www.zoopla.co.uk//for-sale/details/54267231,Londres,N22,Helena Court 591 Lordship Lane London N22,385000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
4294,https://www.zoopla.co.uk//for-sale/details/54267180,Thornton Heath,CR7,Moffat Road Thornton Heath CR7,275000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4295,https://www.zoopla.co.uk//for-sale/details/54267172,Thornton Heath,CR7,Melfort Road Thornton Heath CR7,590000,170.755714,vente,A,5,1,2,5 bed terraced house for sale,Maison,NA
4296,https://www.zoopla.co.uk//for-sale/details/54267168,Northolt,UB5,Greenacre Close Northolt Middlesex UB5,250000,NA,vente,A,1,1,1,1 bed maisonette for sale,Maisonette,NA
4297,https://www.zoopla.co.uk//for-sale/details/54267161,Bexley,DA5,Dane Close Bexley Kent DA5,535000,NA,vente,A,3,2,2,3 bed semi-detached house for sale,Maison,NA
4298,https://www.zoopla.co.uk//for-sale/details/54267142,Ruislip,HA4,The Fairway Ruislip Middlesex HA4,600000,NA,vente,A,3,1,1,3 bed detached house for sale,Maison,NA
4299,https://www.zoopla.co.uk//for-sale/details/54267083,Ewell Village,KT17,Portway Ewell Village KT17,550000,NA,vente,A,3,2,2,3 bed bungalow for sale,Bungalow,NA
4300,https://www.zoopla.co.uk//for-sale/details/54267100,Ruislip,HA4,Pavilion Way Ruislip Middlesex HA4,700000,NA,vente,A,5,2,1,5 bed semi-detached house for sale,Maison,NA
4301,https://www.zoopla.co.uk//for-sale/details/54267079,Londres,SW11,Mossbury Road London SW11,495000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4302,https://www.zoopla.co.uk//for-sale/details/54267066,Ruislip,HA4,Deane Avenue Ruislip Middlesex HA4,525000,NA,vente,A,3,1,1,3 bed bungalow for sale,Bungalow,NA
4303,https://www.zoopla.co.uk//for-sale/details/51364949,Londres,SE16,Sweden Gate London SE16,350000,43.943119,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4304,https://www.zoopla.co.uk//for-sale/details/54267002,Londres,N22,Boundary Road London N22,600000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
4305,https://www.zoopla.co.uk//for-sale/details/54266998,Harrow,HA1,Lascelles Avenue Harrow HA1,775000,NA,vente,A,5,3,2,5 bed semi-detached house for sale,Maison,NA
4306,https://www.zoopla.co.uk//for-sale/details/54266988,Harrow,HA2,Rayners Lane Harrow HA2,145000,NA,vente,A,1,1,1,1 bed property for sale,Maison avec jardin,NA
4307,https://www.zoopla.co.uk//for-sale/details/54266989,Londres,SE4,Whitbread Road London SE4,325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4308,https://www.zoopla.co.uk//for-sale/details/54266924,Londres,SW12,Cavendish Road London SW12,775000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4309,https://www.zoopla.co.uk//for-sale/details/54266910,Londres,E14,Wharf Lane London E14,550000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4310,https://www.zoopla.co.uk//for-sale/details/54266892,Londres,SW16,Valley Road London SW16,365000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4311,https://www.zoopla.co.uk//for-sale/details/54266879,London,W1K,39-40 Upper Grosvenor Street London W1K,2250000,104.330069,vente,A,2,3,NA,2 bed flat for sale,Appartement,NA
4312,https://www.zoopla.co.uk//for-sale/details/54266852,Croydon,CR0,Headley Drive New Addington Croydon CR0,375000,NA,vente,A,3,NA,NA,3 bed end terrace house for sale,Maison,NA
4313,https://www.zoopla.co.uk//for-sale/details/54266850,Londres,N19,Ashley Road London N19,575000,47.937948,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4314,https://www.zoopla.co.uk//for-sale/details/54266863,Bexley,DA5,Thanet Road Bexley DA5,500000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
4315,https://www.zoopla.co.uk//for-sale/details/54266867,Londres,NW2,Windmill Drive London NW2,275000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
4316,https://www.zoopla.co.uk//for-sale/details/54266842,Londres,E16,Varley Road London E16,415000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
4317,https://www.zoopla.co.uk//for-sale/details/54266848,Kingston Upon Thames,KT2,Windsor Road Kingston Upon Thames KT2,650000,NA,vente,A,2,1,2,2 bed semi-detached house for sale,Maison,NA
4318,https://www.zoopla.co.uk//for-sale/details/54266826,Londres,SW5,Old Brompton Road London SW5,750000,50,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
4319,https://www.zoopla.co.uk//for-sale/details/54266780,Londres,SE10,No.2. 10 Cutter Lane Upper Riverside Greenwich Peninsula SE10,1160000,NA,vente,A,2,2,1,2 bed property for sale,Maison avec jardin,NA
4320,https://www.zoopla.co.uk//for-sale/details/54266760,New Malden,KT3,Burlington Road New Malden KT3,280000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4321,https://www.zoopla.co.uk//for-sale/details/54266743,Londres,SE7,Eastcombe Avenue Charlton SE7,400000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4322,https://www.zoopla.co.uk//for-sale/details/54266711,Orpington,BR6,Elmcroft Road Orpington Kent BR6,345000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
4323,https://www.zoopla.co.uk//for-sale/details/54266707,Londres,W6,Humbolt Road London W6,650000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4324,https://www.zoopla.co.uk//for-sale/details/54266738,Dagenham,RM10,Manor Road Dagenham RM10,375000,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA
4325,https://www.zoopla.co.uk//for-sale/details/54266698,Harrow,HA2,Eastcote Lane South Harrow Harrow HA2,405000,NA,vente,A,2,1,1,2 bed end terrace house for sale,Maison,NA
4326,https://www.zoopla.co.uk//for-sale/details/54266677,London,SW1P,Carlisle Place London SW1P,950000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4327,https://www.zoopla.co.uk//new-homes/details/54266620,Londres,SW8,Ponton Road London SW8,821000,71.814019,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
4328,https://www.zoopla.co.uk//new-homes/details/54266449,Londres,E14,Liberty At Crossharbour 7 Limeharbour London E14,605000,6.781919,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
4329,https://www.zoopla.co.uk//new-homes/details/54266557,Londres,E14,Liberty At Crossharbour 7 Limeharbour London E14,151250,6.781919,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
4330,https://www.zoopla.co.uk//new-homes/details/54266606,London,CR4,Flat 25 225 Streatham Road Streatham London CR4,397500,49.981814,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
4331,https://www.zoopla.co.uk//for-sale/details/54266600,Londres,NW3,Roscommon House Lyndhurst Gardens London NW3,1100000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
4332,https://www.zoopla.co.uk//for-sale/details/54266585,Londres,W9,Shirland Road Maida Vale London W9,450000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
4333,https://www.zoopla.co.uk//for-sale/details/54266583,Londres,SE15,New James Court Nunhead Lane SE15,550000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
4334,https://www.zoopla.co.uk//for-sale/details/54266589,Londres,W2,St. Petersburgh Place London W2,16000000,NA,vente,A,7,NA,NA,7 bed terraced house for sale,Maison,NA
4335,https://www.zoopla.co.uk//for-sale/details/54266578,Londres,E3,Thomas Fyre Drive London E3,190000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4336,https://www.zoopla.co.uk//for-sale/details/54266569,Londres,SE23,Devonshire Road London SE23,350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4337,https://www.zoopla.co.uk//for-sale/details/54266556,5Hr,RM2,220A Main Road Gidea Park Essex 5Hr RM2,299995,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4338,https://www.zoopla.co.uk//for-sale/details/54266547,Londres,SE13,Courthill Road London SE13,230000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4339,https://www.zoopla.co.uk//for-sale/details/54266536,Feltham,TW13,Harvest Road Feltham TW13,525000,NA,vente,A,4,2,2,4 bed semi-detached house for sale,Maison,NA
4340,https://www.zoopla.co.uk//for-sale/details/54266527,Londres,NW4,Tithe Court Hall Lane London NW4,350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4341,https://www.zoopla.co.uk//for-sale/details/54266501,Londres,N2,Lankaster Gardens London N2,390000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4342,https://www.zoopla.co.uk//new-homes/details/54266450,Londres,SW8,Ponton Road London SW8,815000,75.715945,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
4343,https://www.zoopla.co.uk//for-sale/details/54266445,Londres,SW16,Buckleigh Road London SW16,1150000,NA,vente,A,4,3,2,4 bed detached house for sale,Maison,NA
4344,https://www.zoopla.co.uk//for-sale/details/54266444,Bromley,BR1,Rangefield Road Downham Bromley BR1,335000,NA,vente,A,2,1,1,2 bed end terrace house for sale,Maison,NA
4345,https://www.zoopla.co.uk//for-sale/details/54266452,Londres,N7,Sussex Way London N7,1075000,NA,vente,A,3,1,2,3 bed property for sale,Maison avec jardin,NA
4346,https://www.zoopla.co.uk//for-sale/details/54266434,Londres,NW9,St. Andrews Road Kinghsbury NW9,330000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4347,https://www.zoopla.co.uk//for-sale/details/54266435,Londres,SW8,Richborne Terrace Vauxhall London SW8,535000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4348,https://www.zoopla.co.uk//for-sale/details/54266424,South Croydon,CR2,Croham Road South Croydon CR2,330000,57.042442,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4349,https://www.zoopla.co.uk//for-sale/details/54266399,Welling,DA15,Wellan Close Welling DA15,340000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
4350,https://www.zoopla.co.uk//new-homes/details/54266373,London,CR4,Flat 21 225 Streatham Road Streatham London CR4,500000,74.229497,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
4351,https://www.zoopla.co.uk//new-homes/details/54266370,Barking,IG11,Highbridge Road Barking IG11,365000,52.490195,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
4352,https://www.zoopla.co.uk//new-homes/details/54266327,Londres,SE10,Banning Street Royal Greenwich London SE10,730000,90.11591,vente,N,3,2,NA,3 bed flat for sale,Appartement,NA
4353,https://www.zoopla.co.uk//for-sale/details/54266350,Londres,SW3,Burton Court Franklins Row Chelsea SW3,1150000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4354,https://www.zoopla.co.uk//for-sale/details/54266325,Londres,W14,Westwick Gardens Brook Green London W14,600000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4355,https://www.zoopla.co.uk//for-sale/details/54266308,Londres,E4,Fairmead Court 4 Forest Avenue London Essex E4,369995,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4356,https://www.zoopla.co.uk//for-sale/details/54266278,Wallington,SM6,Lordsbury Field Wallington SM6,1195000,NA,vente,A,5,2,3,5 bed detached house for sale,Maison,NA
4357,https://www.zoopla.co.uk//for-sale/details/54266256,Surbiton,KT6,Claremont Gardens Surbiton KT6,420000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4358,https://www.zoopla.co.uk//for-sale/details/54266270,Londres,SW6,Epirus Road London SW6,1900000,NA,vente,A,5,4,1,5 bed terraced house for sale,Maison,NA
4359,https://www.zoopla.co.uk//for-sale/details/54266263,Sutton,SM1,Sorrento Road Sutton SM1,380000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
4360,https://www.zoopla.co.uk//for-sale/details/54266246,Londres,SW12,Balham New Road London SW12,550000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4361,https://www.zoopla.co.uk//for-sale/details/54266250,Londres,W12,Mayfield Road London W12,249950,NA,vente,A,NA,NA,NA,Studio for sale,Studio,NA
4362,https://www.zoopla.co.uk//for-sale/details/54266228,Londres,W12,Pennard Road London W12,1400000,NA,vente,A,5,1,1,5 bed property for sale,Maison avec jardin,NA
4363,https://www.zoopla.co.uk//for-sale/details/54266206,Londres,SW7,Princes Gate Knightsbridge London SW7,3250000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4364,https://www.zoopla.co.uk//for-sale/details/54266185,Londres,E17,Elmfield Road London E17,725000,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
4365,https://www.zoopla.co.uk//new-homes/details/54266113,Londres,SE10,Banning Street Royal Greenwich London SE10,725000,89.465589,vente,N,3,2,NA,3 bed flat for sale,Appartement,NA
4366,https://www.zoopla.co.uk//for-sale/details/54266132,Northolt,UB5,Stable Close Northolt UB5,240000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4367,https://www.zoopla.co.uk//new-homes/details/54266114,Londres,E14,City Island Way London E14,230000,80,vente,N,2,1,NA,2 bed flat for sale,Appartement,NA
4368,https://www.zoopla.co.uk//for-sale/details/54266106,Londres,SW6,Stephendale Road Fulham London SW6,575000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4369,https://www.zoopla.co.uk//new-homes/details/54266036,Londres,E14,City Island Way London E14,575000,80,vente,N,2,1,NA,2 bed flat for sale,Appartement,NA
4370,https://www.zoopla.co.uk//for-sale/details/54266094,Enfield,EN3,Arnold Avenue East Enfield Hertfordshire EN3,395000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
4371,https://www.zoopla.co.uk//for-sale/details/54266082,Chislehurst,BR7,Lubbock Road Chislehurst BR7,450000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4372,https://www.zoopla.co.uk//for-sale/details/54266046, Worcester Park,KT4,Rushmere Court The Avenue Worcester Park Surrey KT4,349950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4373,https://www.zoopla.co.uk//for-sale/details/54266029,Londres,W6,St. James Street London W6,725000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4374,https://www.zoopla.co.uk//for-sale/details/54266015,London,E1W,Leeward Court Asher Way London E1W,950000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4375,https://www.zoopla.co.uk//for-sale/details/51453620,Londres,E14,Ability Place London E14,600000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4376,https://www.zoopla.co.uk//for-sale/details/49028378,Londres,SW18,Nantes Close London SW18,400000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
4377,https://www.zoopla.co.uk//for-sale/details/54265990,Harrow,HA3,Monro Gardens Harrow HA3,925000,NA,vente,A,5,3,3,5 bed detached house for sale,Maison,NA
4378,https://www.zoopla.co.uk//for-sale/details/54265932,Londres,N13,Green Lanes London N13,220000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4379,https://www.zoopla.co.uk//for-sale/details/54265935,Barnet,EN5,Bulwer Road New Barnet Barnet EN5,385000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4380,https://www.zoopla.co.uk//new-homes/details/54265924,Harrow,HA3,High Street Harrow Middlesex HA3,335000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
4381,https://www.zoopla.co.uk//new-homes/details/54265923,Harrow,HA3,High Street Harrow Middlesex HA3,400000,NA,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
4382,https://www.zoopla.co.uk//for-sale/details/54265895, Woodford Green,IG8,Matson Court The Bridle Path Woodford Green Essex IG8,300000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
4383,https://www.zoopla.co.uk//for-sale/details/54265890,Londres,W10,Portobello Road London W10,1650000,NA,vente,A,2,2,1,2 bed maisonette for sale,Maisonette,NA
4384,https://www.zoopla.co.uk//for-sale/details/54265882,Sutton,SM1,Orchard Way Sutton Surrey SM1,550000,NA,vente,A,3,2,3,3 bed semi-detached house for sale,Maison,NA
4385,https://www.zoopla.co.uk//for-sale/details/54265875,Londres,E15,High Street London E15,112500,NA,vente,A,3,1,NA,3 bed flat for sale,Appartement,NA
4386,https://www.zoopla.co.uk//new-homes/details/54265874,Stanmore,HA7,Compass House Pynnacles Close Stanmore HA7,335000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy
4387,https://www.zoopla.co.uk//for-sale/details/54265842,Londres,W9,Swallow Court Admiral Walk Maida Vale London W9,525000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4388,https://www.zoopla.co.uk//for-sale/details/54265839,Denham,UB9,North Orbital Road Denham Middlesex UB9,260000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4389,https://www.zoopla.co.uk//for-sale/details/48953822,Londres,W3,Bromyard Avenue London W3,520000,68.934026,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4390,https://www.zoopla.co.uk//for-sale/details/54265817,Londres,NW6,Malvern Road London NW6,600000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4391,https://www.zoopla.co.uk//for-sale/details/54265772,Beckenham,BR3,Churchfields Road Beckenham BR3,350000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
4392,https://www.zoopla.co.uk//for-sale/details/54265746,Londres,W12,Abdale Road London W12,1100000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
4393,https://www.zoopla.co.uk//for-sale/details/54265724,Londres,NW6,Malvern Road Maida Vale NW6,625000,69.955959,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4394,https://www.zoopla.co.uk//for-sale/details/51984777,Edgware,HA8,Canons Drive Edgware HA8,3150000,NA,vente,A,5,4,4,5 bed detached house for sale,Maison,NA
4395,https://www.zoopla.co.uk//for-sale/details/54265708,Enfield,EN3,Dairy Close Enfield EN3,285000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4396,https://www.zoopla.co.uk//for-sale/details/54265687,London,SW1V,Telford Terrace London SW1V,1380000,NA,vente,A,4,2,NA,4 bed terraced house for sale,Maison,NA
4397,https://www.zoopla.co.uk//for-sale/details/50345343,Londres,W9,Marylands Road Maida Vale London W9,2500000,NA,vente,A,8,6,3,8 bed detached house for sale,Maison,NA
4398,https://www.zoopla.co.uk//for-sale/details/54265662,Stanmore,HA7,Common Road Stanmore HA7,2750000,NA,vente,A,6,3,3,6 bed detached house for sale,Maison,NA
4399,https://www.zoopla.co.uk//for-sale/details/54265659,Ilford,IG2,Woodford Avenue Ilford IG2,875000,NA,vente,A,4,1,1,4 bed semi-detached house for sale,Maison,NA
4400,https://www.zoopla.co.uk//for-sale/details/54265661,Romford,RM6,Blackbush Avenue Chadwell Heath Romford RM6,610000,NA,vente,A,4,3,3,4 bed end terrace house for sale,Maison,NA
4401,https://www.zoopla.co.uk//for-sale/details/54265653,Londres,N17,Lansdowne Road Tottenham London N17,329995,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4402,https://www.zoopla.co.uk//new-homes/details/54265623,New Malden,KT3,The Crescent New Malden KT3,625000,NA,vente,N,4,2,1,4 bed semi-detached house for sale,Maison,NA
4403,https://www.zoopla.co.uk//for-sale/details/54265629,South Croydon,CR2,Whitmead Close South Croydon CR2,375000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
4404,https://www.zoopla.co.uk//for-sale/details/54265610,Enfield,EN2,Weston Road Enfield EN2,350000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4405,https://www.zoopla.co.uk//for-sale/details/54265586,Londres,N21,Broad Walk London N21,3000000,NA,vente,A,6,6,4,6 bed detached house for sale,Maison,NA
4406,https://www.zoopla.co.uk//for-sale/details/54265549,Londres,SW6,Lensbury Avenue London SW6,1200000,NA,vente,A,3,3,1,3 bed flat for sale,Appartement,NA
4407,https://www.zoopla.co.uk//for-sale/details/54265557,Londres,SW18,Witham House 13 Enterprise Way London SW18,650000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4408,https://www.zoopla.co.uk//for-sale/details/54265556,Londres,SW19,Chartwell 80 Parkside London SW19,525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4409,https://www.zoopla.co.uk//for-sale/details/54265538,Londres,NW11,Hutchings Walk Hampstead Garden Suburb NW11,1550000,NA,vente,A,3,3,3,3 bed semi-detached house for sale,Maison,NA
4410,https://www.zoopla.co.uk//for-sale/details/54265478,Middx,UB3,The Crescent Harlington Middx UB3,255000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4411,https://www.zoopla.co.uk//for-sale/details/54265464,Bloomsbury,WC1N,Colonnade Bloomsbury WC1N,1425000,NA,vente,A,2,2,1,2 bed detached house for sale,Maison,NA
4412,https://www.zoopla.co.uk//new-homes/details/54265429,London,HA0,Grand Union London HA0,549000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
4413,https://www.zoopla.co.uk//for-sale/details/54265310,Sidcup,DA14,Granville Road Sidcup DA14,275000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4414,https://www.zoopla.co.uk//new-homes/details/54265054,Londres,W5,Grand Union London W5,372000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
4415,https://www.zoopla.co.uk//for-sale/details/54265305,Londres,SW17,Derinton Road London SW17,595000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
4416,https://www.zoopla.co.uk//for-sale/details/54265261,Londres,SW8,Fentiman Road London SW8,875000,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA
4417,https://www.zoopla.co.uk//for-sale/details/54265124,Romford,RM7,Alan Gardens Romford RM7,440000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
4418,https://www.zoopla.co.uk//for-sale/details/54265108,Londres,SW3,Walton Street London SW3,850000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
4419,https://www.zoopla.co.uk//for-sale/details/54265045,Twickenham,TW1,Sidney Road St Margarets Twickenham TW1,1500000,NA,vente,A,4,2,3,4 bed terraced house for sale,Maison,NA
4420,https://www.zoopla.co.uk//for-sale/details/54265018,Londres,N15,Ritches Rd London N15,650000,NA,vente,A,3,NA,NA,3 bed terraced house for sale,Maison,NA
4421,https://www.zoopla.co.uk//for-sale/details/54265012,Barnet,EN5,Warwick Road New Barnet Barnet EN5,700000,NA,vente,A,4,2,2,4 bed property for sale,Maison avec jardin,NA
4422,https://www.zoopla.co.uk//for-sale/details/54265005,Londres,W8,Cottesmore Court Stanford Road Kensington London W8,1595000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4423,https://www.zoopla.co.uk//new-homes/details/54263874,Londres,W5,Ealing London W5,565000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
4424,https://www.zoopla.co.uk//for-sale/details/54265006,Londres,W8,Kensington Court Kensington London W8,2250000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
4425,https://www.zoopla.co.uk//for-sale/details/54264988,Hadley Wood,EN4,Crescent West Hadley Wood Hertfordshire EN4,2000000,NA,vente,A,5,3,4,5 bed property for sale,Maison avec jardin,NA
4426,https://www.zoopla.co.uk//for-sale/details/54264962,London,SW1V,Eccleston Square London SW1V,1275000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
4427,https://www.zoopla.co.uk//for-sale/details/54264752,Londres,NW2,Brook Road Dollis Hill London NW2,525000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4428,https://www.zoopla.co.uk//for-sale/details/54264740,Londres,NW2,Osborne Road Willesden Green London NW2,850000,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
4429,https://www.zoopla.co.uk//for-sale/details/54264737,Hornchurch,RM12,Randall Drive Hornchurch RM12,425000,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA
4430,https://www.zoopla.co.uk//for-sale/details/54264734,Londres,NW2,Chapter Road Willesden Green London NW2,400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4431,https://www.zoopla.co.uk//for-sale/details/54264731,Londres,NW2,Melrose Avenue Willesden Green London NW2,750000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
4432,https://www.zoopla.co.uk//new-homes/details/54264555,Chislehurst,BR7,Yester Road Chislehurst BR7,2000000,492.3859,vente,N,5,5,NA,5 bed town house for sale,Maison,NA
4433,https://www.zoopla.co.uk//for-sale/details/54264551,Londres,N3,Regents Park Road Finchley N3,300000,49.424396,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4434,https://www.zoopla.co.uk//new-homes/details/54264519,Londres,W2,Frederick Close London W2,2750000,NA,vente,N,3,3,1,3 bed flat for sale,Appartement,NA
4435,https://www.zoopla.co.uk//for-sale/details/54264373,Londres,N12,Bow Lane North Finchley London N12,850000,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
4436,https://www.zoopla.co.uk//for-sale/details/54263813,Londres,N7,Caledonian Road Islington London N7,475000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
4437,https://www.zoopla.co.uk//for-sale/details/54263829,Londres,N7,Arundel Square Islington London N7,950000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
4438,https://www.zoopla.co.uk//new-homes/details/54263046,Londres,W5,Ealing London W5,299000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
